,token_x,symbol_x,name,expiry_x,strike_x,lotsize_x,instrumenttype_x,exch_seg_x,tick_size_x,token_y,symbol_y,expiry_y,strike_y,lotsize_y,instrumenttype_y,exch_seg_y,tick_size_y
480,57216,GRASIM29MAY25FUT,GRASIM,29MAY2025,-1.0,250,FUTSTK,NFO,5.0,1232,GRASIM-EQ,,-1.0,1,,NSE,5.0
481,57220,HDFCAMC29MAY25FUT,HDFCAMC,29MAY2025,-1.0,150,FUTSTK,NFO,5.0,4244,HDFCAMC-EQ,,-1.0,1,,NSE,5.0
482,57244,IDFCFIRSTB29MAY25FUT,IDFCFIRSTB,29MAY2025,-1.0,7500,FUTSTK,NFO,1.0,11184,IDFCFIRSTB-EQ,,-1.0,1,,NSE,1.0
483,57246,ALKEM24APR25FUT,ALKEM,24APR2025,-1.0,100,FUTSTK,NFO,5.0,11703,ALKEM-EQ,,-1.0,1,,NSE,5.0
484,57343,IREDA29MAY25FUT,IREDA,29MAY2025,-1.0,2900,FUTSTK,NFO,1.0,20261,IREDA-EQ,,-1.0,1,,NSE,1.0
485,57365,JUBLFOOD29MAY25FUT,JUBLFOOD,29MAY2025,-1.0,1250,FUTSTK,NFO,5.0,18096,JUBLFOOD-EQ,,-1.0,1,,NSE,5.0
486,57374,KALYANKJIL29MAY25FUT,KALYANKJIL,29MAY2025,-1.0,775,FUTSTK,NFO,5.0,2955,KALYANKJIL-EQ,,-1.0,1,,NSE,5.0
487,57377,KPITTECH29MAY25FUT,KPITTECH,29MAY2025,-1.0,400,FUTSTK,NFO,5.0,9683,KPITTECH-EQ,,-1.0,1,,NSE,5.0
488,57441,MARICO29MAY25FUT,MARICO,29MAY2025,-1.0,1200,FUTSTK,NFO,5.0,4067,MARICO-EQ,,-1.0,1,,NSE,5.0
489,57446,MGL29MAY25FUT,MGL,29MAY2025,-1.0,400,FUTSTK,NFO,5.0,17534,MGL-EQ,,-1.0,1,,NSE,5.0
490,57469,NESTLEIND29MAY25FUT,NESTLEIND,29MAY2025,-1.0,200,FUTSTK,NFO,5.0,17963,NESTLEIND-EQ,,-1.0,1,,NSE,5.0
491,57479,ONGC29MAY25FUT,ONGC,29MAY2025,-1.0,1925,FUTSTK,NFO,5.0,2475,ONGC-EQ,,-1.0,1,,NSE,5.0
492,57494,PIDILITIND29MAY25FUT,PIDILITIND,29MAY2025,-1.0,250,FUTSTK,NFO,5.0,2664,PIDILITIND-EQ,,-1.0,1,,NSE,5.0
493,57513,SBICARD29MAY25FUT,SBICARD,29MAY2025,-1.0,800,FUTSTK,NFO,5.0,17971,SBICARD-EQ,,-1.0,1,,NSE,5.0
494,57541,TITAGARH27MAR25FUT,TITAGARH,27MAR2025,-1.0,625,FUTSTK,NFO,5.0,15414,TITAGARH-EQ,,-1.0,1,,NSE,5.0
495,57559,VBL29MAY25FUT,VBL,29MAY2025,-1.0,875,FUTSTK,NFO,5.0,18921,VBL-EQ,,-1.0,1,,NSE,5.0
496,35053,ADANIENSOL27MAR25FUT,ADANIENSOL,27MAR2025,-1.0,625,FUTSTK,NFO,5.0,10217,ADANIENSOL-EQ,,-1.0,1,,NSE,5.0
497,35188,AMBUJACEM27MAR25FUT,AMBUJACEM,27MAR2025,-1.0,900,FUTSTK,NFO,5.0,1270,AMBUJACEM-EQ,,-1.0,1,,NSE,5.0
498,35195,ANGELONE27MAR25FUT,ANGELONE,27MAR2025,-1.0,200,FUTSTK,NFO,5.0,324,ANGELONE-EQ,,-1.0,1,,NSE,5.0
499,35275,BAJFINANCE27MAR25FUT,BAJFINANCE,27MAR2025,-1.0,125,FUTSTK,NFO,5.0,317,BAJFINANCE-EQ,,-1.0,1,,NSE,5.0
500,35350,BANKINDIA27MAR25FUT,BANKINDIA,27MAR2025,-1.0,4825,FUTSTK,NFO,1.0,4745,BANKINDIA-EQ,,-1.0,1,,NSE,1.0
501,36715,101NSETEST27NOV36FUT,101NSETEST,27NOV2036,-1.0,50,FUTSTK,NFO,5.0,14772,101NSETEST-EQ,,-1.0,1,,NSE,5.0
502,37309,GLENMARK27MAR25FUT,GLENMARK,27MAR2025,-1.0,325,FUTSTK,NFO,5.0,7406,GLENMARK-EQ,,-1.0,1,,NSE,5.0
503,39354,HDFCBANK27MAR25FUT,HDFCBANK,27MAR2025,-1.0,550,FUTSTK,NFO,5.0,1333,HDFCBANK-EQ,,-1.0,1,,NSE,5.0
504,39929,ICICIGI27MAR25FUT,ICICIGI,27MAR2025,-1.0,250,FUTSTK,NFO,5.0,21770,ICICIGI-EQ,,-1.0,1,,NSE,5.0
505,40397,INDIGO27MAR25FUT,INDIGO,27MAR2025,-1.0,150,FUTSTK,NFO,5.0,11195,INDIGO-EQ,,-1.0,1,,NSE,5.0
506,40412,INFY27MAR25FUT,INFY,27MAR2025,-1.0,400,FUTSTK,NFO,5.0,1594,INFY-EQ,,-1.0,1,,NSE,5.0
507,41577,JSL27MAR25FUT,JSL,27MAR2025,-1.0,775,FUTSTK,NFO,5.0,11236,JSL-EQ,,-1.0,1,,NSE,5.0
508,41615,JSWSTEEL27MAR25FUT,JSWSTEEL,27MAR2025,-1.0,675,FUTSTK,NFO,5.0,11723,JSWSTEEL-EQ,,-1.0,1,,NSE,5.0
509,42277,KOTAKBANK27MAR25FUT,KOTAKBANK,27MAR2025,-1.0,400,FUTSTK,NFO,5.0,1922,KOTAKBANK-EQ,,-1.0,1,,NSE,5.0
510,42278,KPITTECH27MAR25FUT,KPITTECH,27MAR2025,-1.0,400,FUTSTK,NFO,5.0,9683,KPITTECH-EQ,,-1.0,1,,NSE,5.0
511,43104,LAURUSLABS27MAR25FUT,LAURUSLABS,27MAR2025,-1.0,1700,FUTSTK,NFO,5.0,19234,LAURUSLABS-EQ,,-1.0,1,,NSE,5.0
512,43122,LTIM27MAR25FUT,LTIM,27MAR2025,-1.0,150,FUTSTK,NFO,5.0,17818,LTIM-EQ,,-1.0,1,,NSE,5.0
513,43156,M&M27MAR25FUT,M&M,27MAR2025,-1.0,175,FUTSTK,NFO,5.0,2031,M&M-EQ,,-1.0,1,,NSE,5.0
514,43184,MGL27MAR25FUT,MGL,27MAR2025,-1.0,400,FUTSTK,NFO,5.0,17534,MGL-EQ,,-1.0,1,,NSE,5.0
515,43188,MOTHERSON27MAR25FUT,MOTHERSON,27MAR2025,-1.0,3550,FUTSTK,NFO,1.0,4204,MOTHERSON-EQ,,-1.0,1,,NSE,1.0
516,43199,MUTHOOTFIN27MAR25FUT,MUTHOOTFIN,27MAR2025,-1.0,275,FUTSTK,NFO,5.0,23650,MUTHOOTFIN-EQ,,-1.0,1,,NSE,5.0
517,43268,PAYTM27MAR25FUT,PAYTM,27MAR2025,-1.0,650,FUTSTK,NFO,5.0,6705,PAYTM-EQ,,-1.0,1,,NSE,5.0
518,43310,PIIND27MAR25FUT,PIIND,27MAR2025,-1.0,125,FUTSTK,NFO,5.0,24184,PIIND-EQ,,-1.0,1,,NSE,5.0
519,43357,SHRIRAMFIN27MAR25FUT,SHRIRAMFIN,27MAR2025,-1.0,750,FUTSTK,NFO,5.0,4306,SHRIRAMFIN-EQ,,-1.0,1,,NSE,5.0
520,43371,SYNGENE27MAR25FUT,SYNGENE,27MAR2025,-1.0,1000,FUTSTK,NFO,5.0,10243,SYNGENE-EQ,,-1.0,1,,NSE,5.0
521,43387,TATACONSUM27MAR25FUT,TATACONSUM,27MAR2025,-1.0,456,FUTSTK,NFO,5.0,3432,TATACONSUM-EQ,,-1.0,1,,NSE,5.0
522,43397,TIINDIA27MAR25FUT,TIINDIA,27MAR2025,-1.0,150,FUTSTK,NFO,5.0,312,TIINDIA-EQ,,-1.0,1,,NSE,5.0
523,57143,ADANIPORTS29MAY25FUT,ADANIPORTS,29MAY2025,-1.0,400,FUTSTK,NFO,5.0,15083,ADANIPORTS-EQ,,-1.0,1,,NSE,5.0
524,57478,OIL29MAY25FUT,OIL,29MAY2025,-1.0,1075,FUTSTK,NFO,5.0,17438,OIL-EQ,,-1.0,1,,NSE,5.0
525,57487,PEL29MAY25FUT,PEL,29MAY2025,-1.0,750,FUTSTK,NFO,5.0,2412,PEL-EQ,,-1.0,1,,NSE,5.0
526,57524,SUPREMEIND29MAY25FUT,SUPREMEIND,29MAY2025,-1.0,125,FUTSTK,NFO,5.0,3363,SUPREMEIND-EQ,,-1.0,1,,NSE,5.0
527,57531,TATAELXSI29MAY25FUT,TATAELXSI,29MAY2025,-1.0,100,FUTSTK,NFO,5.0,3411,TATAELXSI-EQ,,-1.0,1,,NSE,5.0
528,57533,TATAPOWER29MAY25FUT,TATAPOWER,29MAY2025,-1.0,1350,FUTSTK,NFO,5.0,3426,TATAPOWER-EQ,,-1.0,1,,NSE,5.0
529,57534,TATASTEEL29MAY25FUT,TATASTEEL,29MAY2025,-1.0,5500,FUTSTK,NFO,1.0,3499,TATASTEEL-EQ,,-1.0,1,,NSE,1.0
530,57538,TCS29MAY25FUT,TCS,29MAY2025,-1.0,175,FUTSTK,NFO,5.0,11536,TCS-EQ,,-1.0,1,,NSE,5.0
531,57178,CDSL29MAY25FUT,CDSL,29MAY2025,-1.0,350,FUTSTK,NFO,5.0,21174,CDSL-EQ,,-1.0,1,,NSE,5.0
532,57179,CESC29MAY25FUT,CESC,29MAY2025,-1.0,2925,FUTSTK,NFO,1.0,628,CESC-EQ,,-1.0,1,,NSE,1.0
533,57182,CHOLAFIN29MAY25FUT,CHOLAFIN,29MAY2025,-1.0,625,FUTSTK,NFO,5.0,685,CHOLAFIN-EQ,,-1.0,1,,NSE,5.0
534,57185,COFORGE29MAY25FUT,COFORGE,29MAY2025,-1.0,75,FUTSTK,NFO,5.0,11543,COFORGE-EQ,,-1.0,1,,NSE,5.0
535,57187,CONCOR29MAY25FUT,CONCOR,29MAY2025,-1.0,1000,FUTSTK,NFO,5.0,4749,CONCOR-EQ,,-1.0,1,,NSE,5.0
536,57210,GMRAIRPORT29MAY25FUT,GMRAIRPORT,29MAY2025,-1.0,5625,FUTSTK,NFO,1.0,13528,GMRAIRPORT-EQ,,-1.0,1,,NSE,1.0
537,57221,HDFCBANK29MAY25FUT,HDFCBANK,29MAY2025,-1.0,550,FUTSTK,NFO,5.0,1333,HDFCBANK-EQ,,-1.0,1,,NSE,5.0
538,57272,INDIANB29MAY25FUT,INDIANB,29MAY2025,-1.0,950,FUTSTK,NFO,5.0,14309,INDIANB-EQ,,-1.0,1,,NSE,5.0
539,57282,INFY29MAY25FUT,INFY,29MAY2025,-1.0,400,FUTSTK,NFO,5.0,1594,INFY-EQ,,-1.0,1,,NSE,5.0
540,57450,MPHASIS29MAY25FUT,MPHASIS,29MAY2025,-1.0,275,FUTSTK,NFO,5.0,4503,MPHASIS-EQ,,-1.0,1,,NSE,5.0
541,57473,NMDC29MAY25FUT,NMDC,29MAY2025,-1.0,13500,FUTSTK,NFO,1.0,15332,NMDC-EQ,,-1.0,1,,NSE,1.0
542,57499,POONAWALLA29MAY25FUT,POONAWALLA,29MAY2025,-1.0,1450,FUTSTK,NFO,5.0,11403,POONAWALLA-EQ,,-1.0,1,,NSE,5.0
543,57505,RBLBANK29MAY25FUT,RBLBANK,29MAY2025,-1.0,2500,FUTSTK,NFO,1.0,18391,RBLBANK-EQ,,-1.0,1,,NSE,1.0
544,57507,RELIANCE29MAY25FUT,RELIANCE,29MAY2025,-1.0,500,FUTSTK,NFO,5.0,2885,RELIANCE-EQ,,-1.0,1,,NSE,5.0
545,57525,SYNGENE29MAY25FUT,SYNGENE,29MAY2025,-1.0,1000,FUTSTK,NFO,5.0,10243,SYNGENE-EQ,,-1.0,1,,NSE,5.0
546,57555,ULTRACEMCO29MAY25FUT,ULTRACEMCO,29MAY2025,-1.0,50,FUTSTK,NFO,5.0,11532,ULTRACEMCO-EQ,,-1.0,1,,NSE,5.0
547,57561,VOLTAS29MAY25FUT,VOLTAS,29MAY2025,-1.0,300,FUTSTK,NFO,5.0,3718,VOLTAS-EQ,,-1.0,1,,NSE,5.0
548,65554,APOLLOHOSP24APR25FUT,APOLLOHOSP,24APR2025,-1.0,125,FUTSTK,NFO,5.0,157,APOLLOHOSP-EQ,,-1.0,1,,NSE,5.0
549,69081,ATGL24APR25FUT,ATGL,24APR2025,-1.0,775,FUTSTK,NFO,5.0,6066,ATGL-EQ,,-1.0,1,,NSE,5.0
550,69084,AXISBANK24APR25FUT,AXISBANK,24APR2025,-1.0,625,FUTSTK,NFO,5.0,5900,AXISBANK-EQ,,-1.0,1,,NSE,5.0
551,69085,BAJAJ-AUTO24APR25FUT,BAJAJ-AUTO,24APR2025,-1.0,75,FUTSTK,NFO,5.0,16669,BAJAJ-AUTO-EQ,,-1.0,1,,NSE,5.0
552,69097,BIOCON24APR25FUT,BIOCON,24APR2025,-1.0,2500,FUTSTK,NFO,5.0,11373,BIOCON-EQ,,-1.0,1,,NSE,5.0
553,69080,ASTRAL24APR25FUT,ASTRAL,24APR2025,-1.0,367,FUTSTK,NFO,5.0,14418,ASTRAL-EQ,,-1.0,1,,NSE,5.0
554,65552,ANGELONE24APR25FUT,ANGELONE,24APR2025,-1.0,200,FUTSTK,NFO,5.0,324,ANGELONE-EQ,,-1.0,1,,NSE,5.0
555,69087,BAJFINANCE24APR25FUT,BAJFINANCE,24APR2025,-1.0,125,FUTSTK,NFO,5.0,317,BAJFINANCE-EQ,,-1.0,1,,NSE,5.0
556,69094,BHARATFORG24APR25FUT,BHARATFORG,24APR2025,-1.0,500,FUTSTK,NFO,5.0,422,BHARATFORG-EQ,,-1.0,1,,NSE,5.0
557,73270,CESC24APR25FUT,CESC,24APR2025,-1.0,2925,FUTSTK,NFO,1.0,628,CESC-EQ,,-1.0,1,,NSE,1.0
558,73279,COLPAL24APR25FUT,COLPAL,24APR2025,-1.0,175,FUTSTK,NFO,5.0,15141,COLPAL-EQ,,-1.0,1,,NSE,5.0
559,73323,GAIL24APR25FUT,GAIL,24APR2025,-1.0,2350,FUTSTK,NFO,1.0,4717,GAIL-EQ,,-1.0,1,,NSE,1.0
560,73345,HFCL24APR25FUT,HFCL,24APR2025,-1.0,4150,FUTSTK,NFO,1.0,21951,HFCL-EQ,,-1.0,1,,NSE,1.0
561,73367,HINDPETRO24APR25FUT,HINDPETRO,24APR2025,-1.0,2025,FUTSTK,NFO,5.0,1406,HINDPETRO-EQ,,-1.0,1,,NSE,5.0
562,73396,ICICIPRULI24APR25FUT,ICICIPRULI,24APR2025,-1.0,750,FUTSTK,NFO,5.0,18652,ICICIPRULI-EQ,,-1.0,1,,NSE,5.0
563,73468,JSWENERGY24APR25FUT,JSWENERGY,24APR2025,-1.0,750,FUTSTK,NFO,5.0,17869,JSWENERGY-EQ,,-1.0,1,,NSE,5.0
564,73486,LUPIN24APR25FUT,LUPIN,24APR2025,-1.0,425,FUTSTK,NFO,5.0,10440,LUPIN-EQ,,-1.0,1,,NSE,5.0
565,73492,MAXHEALTH24APR25FUT,MAXHEALTH,24APR2025,-1.0,525,FUTSTK,NFO,5.0,22377,MAXHEALTH-EQ,,-1.0,1,,NSE,5.0
566,73494,MFSL24APR25FUT,MFSL,24APR2025,-1.0,800,FUTSTK,NFO,5.0,2142,MFSL-EQ,,-1.0,1,,NSE,5.0
567,73495,MGL24APR25FUT,MGL,24APR2025,-1.0,400,FUTSTK,NFO,5.0,17534,MGL-EQ,,-1.0,1,,NSE,5.0
568,73505,NCC24APR25FUT,NCC,24APR2025,-1.0,1775,FUTSTK,NFO,5.0,2319,NCC-EQ,,-1.0,1,,NSE,5.0
569,73511,OBEROIRLTY24APR25FUT,OBEROIRLTY,24APR2025,-1.0,350,FUTSTK,NFO,5.0,20242,OBEROIRLTY-EQ,,-1.0,1,,NSE,5.0
570,73516,PAYTM24APR25FUT,PAYTM,24APR2025,-1.0,650,FUTSTK,NFO,5.0,6705,PAYTM-EQ,,-1.0,1,,NSE,5.0
571,73523,PHOENIXLTD24APR25FUT,PHOENIXLTD,24APR2025,-1.0,350,FUTSTK,NFO,5.0,14552,PHOENIXLTD-EQ,,-1.0,1,,NSE,5.0
572,73527,POLICYBZR24APR25FUT,POLICYBZR,24APR2025,-1.0,325,FUTSTK,NFO,5.0,6656,POLICYBZR-EQ,,-1.0,1,,NSE,5.0
573,73528,POLYCAB24APR25FUT,POLYCAB,24APR2025,-1.0,125,FUTSTK,NFO,5.0,9590,POLYCAB-EQ,,-1.0,1,,NSE,5.0
574,73561,SAIL24APR25FUT,SAIL,24APR2025,-1.0,4000,FUTSTK,NFO,1.0,2963,SAIL-EQ,,-1.0,1,,NSE,1.0
575,73629,TIINDIA24APR25FUT,TIINDIA,24APR2025,-1.0,150,FUTSTK,NFO,5.0,312,TIINDIA-EQ,,-1.0,1,,NSE,5.0
576,73675,UPL24APR25FUT,UPL,24APR2025,-1.0,1355,FUTSTK,NFO,5.0,11287,UPL-EQ,,-1.0,1,,NSE,5.0
577,73679,VEDL24APR25FUT,VEDL,24APR2025,-1.0,1150,FUTSTK,NFO,5.0,3063,VEDL-EQ,,-1.0,1,,NSE,5.0
578,65553,APLAPOLLO24APR25FUT,APLAPOLLO,24APR2025,-1.0,350,FUTSTK,NFO,5.0,25780,APLAPOLLO-EQ,,-1.0,1,,NSE,5.0
579,69089,BANDHANBNK24APR25FUT,BANDHANBNK,24APR2025,-1.0,2800,FUTSTK,NFO,1.0,2263,BANDHANBNK-EQ,,-1.0,1,,NSE,1.0
580,73259,BRITANNIA24APR25FUT,BRITANNIA,24APR2025,-1.0,100,FUTSTK,NFO,5.0,547,BRITANNIA-EQ,,-1.0,1,,NSE,5.0
581,73271,CGPOWER24APR25FUT,CGPOWER,24APR2025,-1.0,725,FUTSTK,NFO,5.0,760,CGPOWER-EQ,,-1.0,1,,NSE,5.0
582,73283,CYIENT24APR25FUT,CYIENT,24APR2025,-1.0,300,FUTSTK,NFO,5.0,5748,CYIENT-EQ,,-1.0,1,,NSE,5.0
583,73386,ICICIBANK24APR25FUT,ICICIBANK,24APR2025,-1.0,700,FUTSTK,NFO,5.0,4963,ICICIBANK-EQ,,-1.0,1,,NSE,5.0
584,73397,IDEA24APR25FUT,IDEA,24APR2025,-1.0,40000,FUTSTK,NFO,1.0,14366,IDEA-EQ,,-1.0,1,,NSE,1.0
585,73399,IEX24APR25FUT,IEX,24APR2025,-1.0,3750,FUTSTK,NFO,1.0,220,IEX-EQ,,-1.0,1,,NSE,1.0
586,73483,LT24APR25FUT,LT,24APR2025,-1.0,150,FUTSTK,NFO,5.0,11483,LT-EQ,,-1.0,1,,NSE,5.0
587,73489,MANAPPURAM24APR25FUT,MANAPPURAM,24APR2025,-1.0,3000,FUTSTK,NFO,1.0,19061,MANAPPURAM-EQ,,-1.0,1,,NSE,1.0
588,73519,PETRONET24APR25FUT,PETRONET,24APR2025,-1.0,1500,FUTSTK,NFO,5.0,11351,PETRONET-EQ,,-1.0,1,,NSE,5.0
589,73562,SBICARD24APR25FUT,SBICARD,24APR2025,-1.0,800,FUTSTK,NFO,5.0,17971,SBICARD-EQ,,-1.0,1,,NSE,5.0
590,73570,SOLARINDS27MAR25FUT,SOLARINDS,27MAR2025,-1.0,75,FUTSTK,NFO,5.0,13332,SOLARINDS-EQ,,-1.0,1,,NSE,5.0
591,73580,TATAELXSI24APR25FUT,TATAELXSI,24APR2025,-1.0,100,FUTSTK,NFO,5.0,3411,TATAELXSI-EQ,,-1.0,1,,NSE,5.0
592,73628,TECHM24APR25FUT,TECHM,24APR2025,-1.0,600,FUTSTK,NFO,5.0,13538,TECHM-EQ,,-1.0,1,,NSE,5.0
593,73669,TRENT24APR25FUT,TRENT,24APR2025,-1.0,100,FUTSTK,NFO,5.0,1964,TRENT-EQ,,-1.0,1,,NSE,5.0
594,73670,TVSMOTOR24APR25FUT,TVSMOTOR,24APR2025,-1.0,350,FUTSTK,NFO,5.0,8479,TVSMOTOR-EQ,,-1.0,1,,NSE,5.0
595,73672,UNIONBANK24APR25FUT,UNIONBANK,24APR2025,-1.0,4425,FUTSTK,NFO,1.0,10753,UNIONBANK-EQ,,-1.0,1,,NSE,1.0
596,73693,ZOMATO24APR25FUT,ZOMATO,24APR2025,-1.0,2000,FUTSTK,NFO,1.0,5097,ZOMATO-EQ,,-1.0,1,,NSE,1.0
597,73273,CHOLAFIN24APR25FUT,CHOLAFIN,24APR2025,-1.0,625,FUTSTK,NFO,5.0,685,CHOLAFIN-EQ,,-1.0,1,,NSE,5.0
598,73287,DELHIVERY24APR25FUT,DELHIVERY,24APR2025,-1.0,1525,FUTSTK,NFO,5.0,9599,DELHIVERY-EQ,,-1.0,1,,NSE,5.0
599,73326,GODREJCP24APR25FUT,GODREJCP,24APR2025,-1.0,500,FUTSTK,NFO,5.0,10099,GODREJCP-EQ,,-1.0,1,,NSE,5.0
600,73343,HDFCLIFE24APR25FUT,HDFCLIFE,24APR2025,-1.0,1100,FUTSTK,NFO,5.0,467,HDFCLIFE-EQ,,-1.0,1,,NSE,5.0
601,73371,HUDCO24APR25FUT,HUDCO,24APR2025,-1.0,2425,FUTSTK,NFO,1.0,20825,HUDCO-EQ,,-1.0,1,,NSE,1.0
602,73387,ICICIGI24APR25FUT,ICICIGI,24APR2025,-1.0,250,FUTSTK,NFO,5.0,21770,ICICIGI-EQ,,-1.0,1,,NSE,5.0
603,73427,IGL24APR25FUT,IGL,24APR2025,-1.0,2750,FUTSTK,NFO,1.0,11262,IGL-EQ,,-1.0,1,,NSE,1.0
604,73428,INDHOTEL24APR25FUT,INDHOTEL,24APR2025,-1.0,1000,FUTSTK,NFO,5.0,1512,INDHOTEL-EQ,,-1.0,1,,NSE,5.0
605,73429,INDIANB24APR25FUT,INDIANB,24APR2025,-1.0,950,FUTSTK,NFO,5.0,14309,INDIANB-EQ,,-1.0,1,,NSE,5.0
606,73432,INDUSINDBK24APR25FUT,INDUSINDBK,24APR2025,-1.0,500,FUTSTK,NFO,5.0,5258,INDUSINDBK-EQ,,-1.0,1,,NSE,5.0
607,73434,INFY24APR25FUT,INFY,24APR2025,-1.0,400,FUTSTK,NFO,5.0,1594,INFY-EQ,,-1.0,1,,NSE,5.0
608,73437,IRB24APR25FUT,IRB,24APR2025,-1.0,10250,FUTSTK,NFO,1.0,15313,IRB-EQ,,-1.0,1,,NSE,1.0
609,73469,JSWSTEEL24APR25FUT,JSWSTEEL,24APR2025,-1.0,675,FUTSTK,NFO,5.0,11723,JSWSTEEL-EQ,,-1.0,1,,NSE,5.0
610,73473,KALYANKJIL24APR25FUT,KALYANKJIL,24APR2025,-1.0,775,FUTSTK,NFO,5.0,2955,KALYANKJIL-EQ,,-1.0,1,,NSE,5.0
611,73513,OIL24APR25FUT,OIL,24APR2025,-1.0,1075,FUTSTK,NFO,5.0,17438,OIL-EQ,,-1.0,1,,NSE,5.0
612,73514,ONGC24APR25FUT,ONGC,24APR2025,-1.0,1925,FUTSTK,NFO,5.0,2475,ONGC-EQ,,-1.0,1,,NSE,5.0
613,73524,PIDILITIND24APR25FUT,PIDILITIND,24APR2025,-1.0,250,FUTSTK,NFO,5.0,2664,PIDILITIND-EQ,,-1.0,1,,NSE,5.0
614,73526,PNB24APR25FUT,PNB,24APR2025,-1.0,8000,FUTSTK,NFO,1.0,10666,PNB-EQ,,-1.0,1,,NSE,1.0
615,73572,SONACOMS24APR25FUT,SONACOMS,24APR2025,-1.0,775,FUTSTK,NFO,5.0,4684,SONACOMS-EQ,,-1.0,1,,NSE,5.0
616,73625,TATAPOWER24APR25FUT,TATAPOWER,24APR2025,-1.0,1350,FUTSTK,NFO,5.0,3426,TATAPOWER-EQ,,-1.0,1,,NSE,5.0
617,73627,TCS24APR25FUT,TCS,24APR2025,-1.0,175,FUTSTK,NFO,5.0,11536,TCS-EQ,,-1.0,1,,NSE,5.0
618,73263,BSOFT24APR25FUT,BSOFT,24APR2025,-1.0,1000,FUTSTK,NFO,5.0,6994,BSOFT-EQ,,-1.0,1,,NSE,5.0
619,73282,CUMMINSIND24APR25FUT,CUMMINSIND,24APR2025,-1.0,150,FUTSTK,NFO,5.0,1901,CUMMINSIND-EQ,,-1.0,1,,NSE,5.0
620,73309,ESCORTS24APR25FUT,ESCORTS,24APR2025,-1.0,150,FUTSTK,NFO,5.0,958,ESCORTS-EQ,,-1.0,1,,NSE,5.0
621,73310,EXIDEIND24APR25FUT,EXIDEIND,24APR2025,-1.0,1800,FUTSTK,NFO,5.0,676,EXIDEIND-EQ,,-1.0,1,,NSE,5.0
622,73311,FEDERALBNK24APR25FUT,FEDERALBNK,24APR2025,-1.0,5000,FUTSTK,NFO,1.0,1023,FEDERALBNK-EQ,,-1.0,1,,NSE,1.0
623,73325,GMRAIRPORT24APR25FUT,GMRAIRPORT,24APR2025,-1.0,5625,FUTSTK,NFO,1.0,13528,GMRAIRPORT-EQ,,-1.0,1,,NSE,1.0
624,73329,GODREJPROP24APR25FUT,GODREJPROP,24APR2025,-1.0,225,FUTSTK,NFO,5.0,17875,GODREJPROP-EQ,,-1.0,1,,NSE,5.0
625,73338,HAL24APR25FUT,HAL,24APR2025,-1.0,150,FUTSTK,NFO,5.0,2303,HAL-EQ,,-1.0,1,,NSE,5.0
626,73341,HDFCAMC24APR25FUT,HDFCAMC,24APR2025,-1.0,150,FUTSTK,NFO,5.0,4244,HDFCAMC-EQ,,-1.0,1,,NSE,5.0
627,73366,HINDCOPPER24APR25FUT,HINDCOPPER,24APR2025,-1.0,2650,FUTSTK,NFO,1.0,17939,HINDCOPPER-EQ,,-1.0,1,,NSE,1.0
628,73370,HINDUNILVR24APR25FUT,HINDUNILVR,24APR2025,-1.0,300,FUTSTK,NFO,5.0,1394,HINDUNILVR-EQ,,-1.0,1,,NSE,5.0
629,73436,IOC24APR25FUT,IOC,24APR2025,-1.0,4875,FUTSTK,NFO,1.0,1624,IOC-EQ,,-1.0,1,,NSE,1.0
630,73464,ITC24APR25FUT,ITC,24APR2025,-1.0,1600,FUTSTK,NFO,5.0,1660,ITC-EQ,,-1.0,1,,NSE,5.0
631,73487,M&M24APR25FUT,M&M,24APR2025,-1.0,175,FUTSTK,NFO,5.0,2031,M&M-EQ,,-1.0,1,,NSE,5.0
632,73490,MARICO24APR25FUT,MARICO,24APR2025,-1.0,1200,FUTSTK,NFO,5.0,4067,MARICO-EQ,,-1.0,1,,NSE,5.0
633,73496,MOTHERSON24APR25FUT,MOTHERSON,24APR2025,-1.0,3550,FUTSTK,NFO,1.0,4204,MOTHERSON-EQ,,-1.0,1,,NSE,1.0
634,73517,PEL24APR25FUT,PEL,24APR2025,-1.0,750,FUTSTK,NFO,5.0,2412,PEL-EQ,,-1.0,1,,NSE,5.0
635,73522,PHOENIXLTD27MAR25FUT,PHOENIXLTD,27MAR2025,-1.0,350,FUTSTK,NFO,5.0,14552,PHOENIXLTD-EQ,,-1.0,1,,NSE,5.0
636,73525,PIIND24APR25FUT,PIIND,24APR2025,-1.0,125,FUTSTK,NFO,5.0,24184,PIIND-EQ,,-1.0,1,,NSE,5.0
637,73671,ULTRACEMCO24APR25FUT,ULTRACEMCO,24APR2025,-1.0,50,FUTSTK,NFO,5.0,11532,ULTRACEMCO-EQ,,-1.0,1,,NSE,5.0
638,73686,VOLTAS24APR25FUT,VOLTAS,24APR2025,-1.0,300,FUTSTK,NFO,5.0,3718,VOLTAS-EQ,,-1.0,1,,NSE,5.0
639,73698,ZYDUSLIFE24APR25FUT,ZYDUSLIFE,24APR2025,-1.0,900,FUTSTK,NFO,5.0,7929,ZYDUSLIFE-EQ,,-1.0,1,,NSE,5.0
640,69083,AUROPHARMA24APR25FUT,AUROPHARMA,24APR2025,-1.0,550,FUTSTK,NFO,5.0,275,AUROPHARMA-EQ,,-1.0,1,,NSE,5.0
